risk_score,Decision
0.357089064708374,Loan Approved
0.03915106370832462,Loan Approved
0.09239336446520388,Loan Approved
0.2522072814767752,Loan Approved
0.42399529631720173,Loan Review Required
0.6343750220491116,Loan Review Required
-0.07561864996119623,Loan Approved
-0.03096540042060663,Loan Approved
-0.15643859535187538,Loan Approved
0.15952210253252078,Loan Approved
-0.21636530735091314,Loan Approved
-0.002462052104992736,Loan Approved
0.09320430523371986,Loan Approved
0.3673030214409789,Loan Approved
0.08006042434275576,Loan Approved
0.4770605235622237,Loan Review Required
0.16605931040005004,Loan Approved
0.4593906716129821,Loan Review Required
0.2551598503575841,Loan Approved
0.11275425883167943,Loan Approved
-0.15349439497045064,Loan Approved
0.4923258169814213,Loan Review Required
0.1519240052790092,Loan Approved
0.4891999861019252,Loan Review Required
0.11132288534627888,Loan Approved
-0.26143293068566736,Loan Approved
0.4020741884852093,Loan Review Required
0.24479868527866624,Loan Approved
-0.22616936728469486,Loan Approved
-0.1513406961475069,Loan Approved
0.3011003153370697,Loan Approved
0.1839485743057767,Loan Approved
-0.06638594423323821,Loan Approved
0.7507775613980571,Loan Rejected
0.2863826672137621,Loan Approved
0.2806443664427757,Loan Approved
0.5897263840151881,Loan Review Required
1.1802179434552316,Loan Rejected
0.6010857146217807,Loan Review Required
0.18827144799576248,Loan Approved
0.8364942058177316,Loan Rejected
0.6225994351989967,Loan Review Required
0.12200164860234684,Loan Approved
0.7849427693258786,Loan Rejected
-0.28632892125596915,Loan Approved
0.8131662560635069,Loan Rejected
0.17255871424216662,Loan Approved
0.6664578874916199,Loan Review Required
0.7012833927427224,Loan Rejected
0.9160328756397382,Loan Rejected
-0.23334321604244465,Loan Approved
0.07680856235735184,Loan Approved
0.6420273277010611,Loan Review Required
0.9587686216797968,Loan Rejected
0.8566813488992753,Loan Rejected
0.00565138346320837,Loan Approved
-0.05629613089130767,Loan Approved
0.6387714479577704,Loan Review Required
-0.14638679802522758,Loan Approved
0.605142435171298,Loan Review Required
1.1907689697722434,Loan Rejected
0.7910462688902078,Loan Rejected
0.08334113127954709,Loan Approved
0.11528565129576372,Loan Approved
0.14490576341832465,Loan Approved
-0.2606334924131249,Loan Approved
0.17602339630750335,Loan Approved
-0.022124432852072214,Loan Approved
0.030937941391443863,Loan Approved
-0.08171156161022236,Loan Approved
0.2108861322539672,Loan Approved
0.15353440519988465,Loan Approved
-0.014771433200304884,Loan Approved
-0.01987840192843135,Loan Approved
-0.301007395699583,Loan Approved
0.34358813358451057,Loan Approved
0.19039197740948596,Loan Approved
0.7561796731585402,Loan Rejected
0.20440867224980694,Loan Approved
0.6472195111049546,Loan Review Required
0.17070637379887232,Loan Approved
0.264777439436916,Loan Approved
0.2585568368381813,Loan Approved
0.4972343922744104,Loan Review Required
0.11192266498951116,Loan Approved
0.3711981700548917,Loan Approved
-0.21747683891450287,Loan Approved
0.30573365103562666,Loan Approved
-0.2632786072600953,Loan Approved
-0.026844468518268216,Loan Approved
0.15234420650538075,Loan Approved
0.10348866615929148,Loan Approved
-0.019440732192204397,Loan Approved
-0.012873768492637744,Loan Approved
-0.10361362616606012,Loan Approved
0.7948460661572414,Loan Rejected
-0.10133866520696767,Loan Approved
-0.0457433148758173,Loan Approved
0.6740952512149139,Loan Review Required
0.2089921146231032,Loan Approved
0.43608942670647305,Loan Review Required
0.13805834501723668,Loan Approved
0.7567581037094548,Loan Rejected
0.92815514393621,Loan Rejected
0.7636548236317906,Loan Rejected
0.07003021885811173,Loan Approved
0.2802340079030125,Loan Approved
0.2974855963016421,Loan Approved
-0.03174766176047579,Loan Approved
-0.088298623335075,Loan Approved
0.8014807908873887,Loan Rejected
0.03439452834120621,Loan Approved
0.05181536537653991,Loan Approved
0.7064727785421892,Loan Rejected
0.2880041071847683,Loan Approved
-0.008567376034446017,Loan Approved
-0.09286608746656284,Loan Approved
0.19615234039034707,Loan Approved
0.1648590168230852,Loan Approved
0.3799356129105501,Loan Approved
-0.02266463157278,Loan Approved
0.8986699397624085,Loan Rejected
0.7700086292982322,Loan Rejected
1.089961052656961,Loan Rejected
0.07874215599698302,Loan Approved
0.08456697464693227,Loan Approved
0.4774047424940933,Loan Review Required
0.42048731736052064,Loan Review Required
0.7209300631241107,Loan Rejected
0.4755164547337494,Loan Review Required
-0.08670221639456542,Loan Approved
0.235501619014486,Loan Approved
-0.14047996784786798,Loan Approved
0.1607826958790247,Loan Approved
0.1727734243809721,Loan Approved
-0.14577034742497882,Loan Approved
0.13362864478713046,Loan Approved
0.3519386530427623,Loan Approved
0.9104329803501374,Loan Rejected
-0.1659237675514602,Loan Approved
0.30111890261867424,Loan Approved
0.17000881718594274,Loan Approved
0.24531982537877786,Loan Approved
-0.2959327603110209,Loan Approved
1.0661037848525847,Loan Rejected
-0.10611186353996263,Loan Approved
0.9047708676968608,Loan Rejected
0.2699749057732162,Loan Approved
-0.14002349904951766,Loan Approved
0.933236569513528,Loan Rejected
0.22905818471654346,Loan Approved
0.5823781283443432,Loan Review Required
0.06904756311265302,Loan Approved
0.5641666504190963,Loan Review Required
1.1606492379534108,Loan Rejected
0.046969248397383416,Loan Approved
0.5628408280532864,Loan Review Required
1.1977520793690617,Loan Rejected
0.192968512038858,Loan Approved
1.0340627994826352,Loan Rejected
0.6409051692231351,Loan Review Required
-0.21923428852257165,Loan Approved
0.4118844158318029,Loan Review Required
-0.06806762785281532,Loan Approved
0.6512975924714162,Loan Review Required
0.1115461094504956,Loan Approved
0.6899700298736358,Loan Review Required
-0.07233697489595943,Loan Approved
0.383145916510869,Loan Approved
-0.16373901689069553,Loan Approved
0.6218255802142574,Loan Review Required
0.8720628408504831,Loan Rejected
0.5190272073425997,Loan Review Required
0.3543654865607698,Loan Approved
0.5990578811222442,Loan Review Required
0.5964172970066048,Loan Review Required
0.2717893062672835,Loan Approved
1.0578616034551616,Loan Rejected
0.6885445814396314,Loan Review Required
0.8967947265723111,Loan Rejected
-0.06873509145578252,Loan Approved
-0.152641612215475,Loan Approved
-0.1548074626618427,Loan Approved
-0.2456828794303189,Loan Approved
0.7232770141710088,Loan Rejected
0.1437203480701174,Loan Approved
-0.11701384566844213,Loan Approved
0.09567486658583807,Loan Approved
0.16913898775896188,Loan Approved
0.6356181821089202,Loan Review Required
0.1935812237174511,Loan Approved
0.22399668810322415,Loan Approved
0.18919788552831512,Loan Approved
0.04147926183986458,Loan Approved
0.170031919164849,Loan Approved
-0.0881226854421272,Loan Approved
0.9870838914027464,Loan Rejected
0.7371741931370509,Loan Rejected
0.7441963345791902,Loan Rejected
-0.124834874252224,Loan Approved
-0.12711788203330013,Loan Approved
-0.1893516051537748,Loan Approved
0.03934574275044643,Loan Approved
0.2621204774173931,Loan Approved
0.9199880536937791,Loan Rejected
0.2845117427062088,Loan Approved
0.17409225865109915,Loan Approved
0.3091013651823274,Loan Approved
0.2849636370391101,Loan Approved
-0.0917435804063567,Loan Approved
-0.177668076807568,Loan Approved
-0.09297755167956596,Loan Approved
-0.10609280375359996,Loan Approved
0.4190197341011376,Loan Review Required
0.3898877749751477,Loan Approved
-0.06451098853528586,Loan Approved
-0.004785048379028128,Loan Approved
0.4640222123369445,Loan Review Required
-0.2353400743879953,Loan Approved
0.705923705517818,Loan Rejected
0.14320151480957016,Loan Approved
0.8446151672798501,Loan Rejected
-0.22407200106919287,Loan Approved
0.2816489548593213,Loan Approved
0.16100183902061566,Loan Approved
-0.08377465787987788,Loan Approved
0.18337191201045672,Loan Approved
-0.2784994394028737,Loan Approved
-0.17170277479417473,Loan Approved
0.1809105655878819,Loan Approved
1.110629353141101,Loan Rejected
-0.3526318117468955,Loan Approved
-0.03289498735437457,Loan Approved
0.0585947398131533,Loan Approved
0.5999980413581709,Loan Review Required
0.3540993587299375,Loan Approved
0.4733464590381103,Loan Review Required
0.2766518618785716,Loan Approved
0.8217263726294464,Loan Rejected
0.15539681869378574,Loan Approved
0.13180391675412118,Loan Approved
0.11250416558769137,Loan Approved
0.5613512486201182,Loan Review Required
0.7447798744157146,Loan Rejected
-0.35677154316278786,Loan Approved
0.2480387706427933,Loan Approved
0.3817269226119194,Loan Approved
0.011182953945307909,Loan Approved
-0.2441757576123484,Loan Approved
-0.16626777470306608,Loan Approved
0.9380845376743177,Loan Rejected
0.05296064067422507,Loan Approved
0.12951915632768965,Loan Approved
0.6342899040777734,Loan Review Required
0.16783086378673184,Loan Approved
0.6396232729146898,Loan Review Required
0.70571911094986,Loan Rejected
0.7960933832035915,Loan Rejected
0.5647877816255591,Loan Review Required
-0.1998519807563828,Loan Approved
0.5352021927856779,Loan Review Required
-0.0016966569362626765,Loan Approved
0.3335581313280816,Loan Approved
0.11628313806054745,Loan Approved
-0.0973064725524036,Loan Approved
0.5736555377239492,Loan Review Required
0.7674241433960242,Loan Rejected
0.0004034016626360687,Loan Approved
0.5820711404184935,Loan Review Required
0.6922509360953608,Loan Review Required
0.18957076922118046,Loan Approved
0.05761233917266705,Loan Approved
0.21403183063140285,Loan Approved
0.0794503388983573,Loan Approved
-0.07833390220440123,Loan Approved
0.2198729452398556,Loan Approved
0.3587871643318573,Loan Approved
0.0956916240300509,Loan Approved
0.3508298013584958,Loan Approved
-0.09745782399708344,Loan Approved
0.989377555967416,Loan Rejected
0.23268641027410786,Loan Approved
0.800168584345593,Loan Rejected
0.5108393285603217,Loan Review Required
0.8146701014774893,Loan Rejected
0.5904398633247061,Loan Review Required
-0.03461044731422136,Loan Approved
0.15056964571076367,Loan Approved
0.11312712838128985,Loan Approved
0.5058432063769764,Loan Review Required
-0.2685253097701313,Loan Approved
0.18976307739098125,Loan Approved
0.5715606993370135,Loan Review Required
-0.1443573089391535,Loan Approved
0.33730363263743096,Loan Approved
0.17079616080554846,Loan Approved
0.014225178467419582,Loan Approved
0.634459379051127,Loan Review Required
1.0442164605575075,Loan Rejected
-0.3357744601881561,Loan Approved
0.05475372378811129,Loan Approved
-0.07536899210675263,Loan Approved
-0.05506962723912795,Loan Approved
0.1937402450120504,Loan Approved
-0.07969690170247681,Loan Approved
0.2954821450382137,Loan Approved
0.21222283572867526,Loan Approved
0.2560847228741072,Loan Approved
0.3893013011440544,Loan Approved
0.8324153898278823,Loan Rejected
0.5725517021904469,Loan Review Required
0.2798777536919615,Loan Approved
0.6054656749948604,Loan Review Required
0.509462941884139,Loan Review Required
0.3039156096107634,Loan Approved
-0.2998001588690644,Loan Approved
0.015677279199317794,Loan Approved
-0.01977179204141941,Loan Approved
0.5274938740563331,Loan Review Required
0.516939497961004,Loan Review Required
0.7852100000860665,Loan Rejected
0.4113406493816927,Loan Review Required
0.7713332112005593,Loan Rejected
0.05664001435570476,Loan Approved
0.2023369061078457,Loan Approved
-0.148015838353855,Loan Approved
1.0392152183216796,Loan Rejected
0.2483930498514049,Loan Approved
0.286206493225624,Loan Approved
-0.2826964964378469,Loan Approved
0.6008548511424134,Loan Review Required
0.7132705022339367,Loan Rejected
0.040162830878217586,Loan Approved
0.07342723707302877,Loan Approved
0.20877550558755076,Loan Approved
0.3208153299463725,Loan Approved
-0.31228677785765724,Loan Approved
0.17628461739320353,Loan Approved
0.7835501866654293,Loan Rejected
0.8228808441527986,Loan Rejected
0.6406268992165514,Loan Review Required
0.2787292270477421,Loan Approved
0.06799674756997215,Loan Approved
-0.1160597976122244,Loan Approved
0.5845348696105712,Loan Review Required
0.19154882655823727,Loan Approved
0.3988510990413155,Loan Approved
1.1104130287028982,Loan Rejected
0.4711146969835575,Loan Review Required
-0.3533733297804605,Loan Approved
-0.00415520078216787,Loan Approved
0.08027451881404765,Loan Approved
0.2555783696073104,Loan Approved
0.1214094201726152,Loan Approved
0.5927205384542469,Loan Review Required
-0.1072653834886098,Loan Approved
0.1109053192429192,Loan Approved
0.5675487099503039,Loan Review Required
0.6562459563584442,Loan Review Required
1.0767259667640825,Loan Rejected
0.6626901568286432,Loan Review Required
-0.04263903033365138,Loan Approved
0.4656560853574189,Loan Review Required
0.5211852922788747,Loan Review Required
0.7747418912323398,Loan Rejected
0.5836199094240198,Loan Review Required
0.26294874798566936,Loan Approved
-0.05010557165273331,Loan Approved
0.3409207679424155,Loan Approved
0.8765691791897885,Loan Rejected
0.8348440992991608,Loan Rejected
-0.02550047054808659,Loan Approved
0.6846352657911527,Loan Review Required
0.20600354306015456,Loan Approved
0.9342831583323764,Loan Rejected
0.09503015136541597,Loan Approved
-0.2695287206632284,Loan Approved
-0.2295525494570288,Loan Approved
-0.013914053096621344,Loan Approved
0.7457989011021473,Loan Rejected
0.9002243325106836,Loan Rejected
-0.3006993340396769,Loan Approved
0.05321379477878438,Loan Approved
0.26929450021947515,Loan Approved
0.656330884939609,Loan Review Required
0.3011513187674082,Loan Approved
0.3542737452124305,Loan Approved
0.457736862162837,Loan Review Required
0.45584251426716,Loan Review Required
1.0828677141415028,Loan Rejected
-0.10851149770546864,Loan Approved
0.038638670060402135,Loan Approved
0.08720976655033258,Loan Approved
0.3007575553747051,Loan Approved
0.6940146210453098,Loan Review Required
-0.12756602030471292,Loan Approved
-0.04539586113601052,Loan Approved
0.38320758213893097,Loan Approved
-0.2572494611446573,Loan Approved
0.02702379708963383,Loan Approved
1.0611674959627713,Loan Rejected
0.26708899134048764,Loan Approved
0.10360541179797647,Loan Approved
0.22941899072150326,Loan Approved
-0.0852209670233458,Loan Approved
0.8449667929523101,Loan Rejected
-0.3495931518833647,Loan Approved
0.1307758895763982,Loan Approved
0.3678523901911165,Loan Approved
0.21215474298949674,Loan Approved
0.7124799291301926,Loan Rejected
-0.2434093310727029,Loan Approved
0.2597289139552897,Loan Approved
0.050083149268308425,Loan Approved
0.8458633229270633,Loan Rejected
0.33208653973180746,Loan Approved
-0.016750932120516083,Loan Approved
-0.11770882827468487,Loan Approved
0.4212709492376312,Loan Review Required
0.2649660615579442,Loan Approved
-0.2781157392548529,Loan Approved
0.08965743362935466,Loan Approved
-0.20802261512120146,Loan Approved
0.7039583250605446,Loan Rejected
0.15531301584785714,Loan Approved
0.25357998117080144,Loan Approved
0.4632335836730485,Loan Review Required
0.7770340860389613,Loan Rejected
0.13076766171664034,Loan Approved
0.32388995712898866,Loan Approved
-0.24929991634263315,Loan Approved
0.15580863003508685,Loan Approved
1.0641361845940895,Loan Rejected
0.6415928515655325,Loan Review Required
0.5226691502492806,Loan Review Required
0.16847833316570493,Loan Approved
0.16586435143095915,Loan Approved
0.14894099860001372,Loan Approved
0.5247616079138775,Loan Review Required
1.4087511422325492,Loan Rejected
-0.13090954253404274,Loan Approved
0.8601165156564659,Loan Rejected
0.4560820112685868,Loan Review Required
0.5993819057412664,Loan Review Required
0.3910484317783393,Loan Approved
0.0693203210122426,Loan Approved
0.4111487893224901,Loan Review Required
0.05809293554805905,Loan Approved
-0.1721464102496238,Loan Approved
0.2768298667599833,Loan Approved
0.6239453328717723,Loan Review Required
-0.2236299434261872,Loan Approved
0.21846154207051044,Loan Approved
-0.10896882250933504,Loan Approved
1.271610497441272,Loan Rejected
-0.3209570973168961,Loan Approved
0.529191454849752,Loan Review Required
0.1535778944270097,Loan Approved
0.2147677948198521,Loan Approved
0.190006944605063,Loan Approved
0.9896999744566946,Loan Rejected
0.511285092802481,Loan Review Required
0.4336022728625336,Loan Review Required
-0.22948265176454624,Loan Approved
0.04741747228935188,Loan Approved
0.2797647118238233,Loan Approved
0.10130143596059693,Loan Approved
0.3016163318094469,Loan Approved
0.6849252056036463,Loan Review Required
0.3283925732458457,Loan Approved
-0.12363910137842092,Loan Approved
0.6122435499353311,Loan Review Required
0.505933162145874,Loan Review Required
-0.1885650342206261,Loan Approved
0.29153737603411306,Loan Approved
-0.1929620464724323,Loan Approved
-0.1841207973753212,Loan Approved
-0.06417329479138556,Loan Approved
-0.1521640281152896,Loan Approved
-0.17080123071899794,Loan Approved
0.25711938835372056,Loan Approved
0.2243949901524614,Loan Approved
0.95372938167855,Loan Rejected
0.5736115415437704,Loan Review Required
0.3053338324896355,Loan Approved
0.056818181001536176,Loan Approved
-0.05333252411657192,Loan Approved
0.4632400907819082,Loan Review Required
0.7614501300557309,Loan Rejected
0.7962706188316441,Loan Rejected
0.05785154232320298,Loan Approved
0.05351555411601458,Loan Approved
-0.29769684965979004,Loan Approved
1.1052419429150344,Loan Rejected
0.9136505625804928,Loan Rejected
0.8887838076470573,Loan Rejected
0.7554984644389888,Loan Rejected
-0.20240851276336386,Loan Approved
0.2708876458402583,Loan Approved
-0.3212285670928169,Loan Approved
0.26893935785264234,Loan Approved
0.3872319491419047,Loan Approved
0.2637504018417966,Loan Approved
0.9243036305176088,Loan Rejected
0.7258235031761497,Loan Rejected
0.6698426978423648,Loan Review Required
0.031227008548775987,Loan Approved
0.161721451000049,Loan Approved
0.9095319017202956,Loan Rejected
0.7816682171443947,Loan Rejected
0.0743632828242573,Loan Approved
0.6404231236170606,Loan Review Required
0.5326607403391617,Loan Review Required
0.20551229366069795,Loan Approved
0.6383445589863563,Loan Review Required
0.3127795225400169,Loan Approved
1.084875120442894,Loan Rejected
0.2465860196233161,Loan Approved
0.6750684529409767,Loan Review Required
-0.011666192635652585,Loan Approved
1.2206260713457708,Loan Rejected
0.7294496982742018,Loan Rejected
0.28427096792126505,Loan Approved
-0.3447227307856599,Loan Approved
0.12353521081004187,Loan Approved
0.056130761031836215,Loan Approved
0.7908761586220154,Loan Rejected
0.13642882205576262,Loan Approved
-0.14938549490988196,Loan Approved
0.20144302905136596,Loan Approved
0.6107877207818346,Loan Review Required
-0.06565781619539851,Loan Approved
0.08963134561031429,Loan Approved
0.7456680912049034,Loan Rejected
0.7404492094709387,Loan Rejected
-0.13182520602590936,Loan Approved
0.6597501181162206,Loan Review Required
0.1372000948076776,Loan Approved
-0.3277290796252629,Loan Approved
-0.07709637536672545,Loan Approved
-0.21111520700175493,Loan Approved
0.02418926958030637,Loan Approved
0.059246478216318614,Loan Approved
-0.2308011016098033,Loan Approved
0.8113917505583388,Loan Rejected
0.2704613832658754,Loan Approved
-0.051627374417544065,Loan Approved
0.6024318466705247,Loan Review Required
0.19112886022279654,Loan Approved
0.14205889157635992,Loan Approved
0.3951782765541708,Loan Approved
0.2093673777339094,Loan Approved
0.689270159521995,Loan Review Required
-0.3258701909230172,Loan Approved
0.6852440989423036,Loan Review Required
0.19377876682697973,Loan Approved
-0.28956004392225176,Loan Approved
0.11028380967385976,Loan Approved
0.7957760824164211,Loan Rejected
-0.15437653117710315,Loan Approved
-0.08082548693120273,Loan Approved
0.20552210361365134,Loan Approved
0.3657792690584421,Loan Approved
-0.3543492807027605,Loan Approved
-0.09511137205777984,Loan Approved
0.4856030971493383,Loan Review Required
0.7178581121363785,Loan Rejected
0.3268601282982613,Loan Approved
0.5395250790121178,Loan Review Required
0.30090301891120824,Loan Approved
0.15523744632142855,Loan Approved
0.24589463205791795,Loan Approved
0.09284489543636244,Loan Approved
-0.12677544322960665,Loan Approved
0.5109925631731762,Loan Review Required
-0.10162810942017043,Loan Approved
-0.04993219640530607,Loan Approved
0.14476938885913904,Loan Approved
0.15600202078764666,Loan Approved
0.053709283530452345,Loan Approved
0.8576081614246513,Loan Rejected
1.0249495995598392,Loan Rejected
-0.15631377683283348,Loan Approved
0.05253173992993923,Loan Approved
0.33711118375750193,Loan Approved
0.011065963667790292,Loan Approved
0.06589383106585929,Loan Approved
-0.20042087900995265,Loan Approved
0.15006108324473375,Loan Approved
-0.12880657046039595,Loan Approved
-0.17729725982896533,Loan Approved
0.009756886546605087,Loan Approved
0.12543027619425234,Loan Approved
1.0795187137683275,Loan Rejected
0.5605564904017892,Loan Review Required
0.11633574499348155,Loan Approved
-0.05471877117912042,Loan Approved
0.1008521082884638,Loan Approved
0.23952659185902025,Loan Approved
0.0865637646097793,Loan Approved
0.40417424496779936,Loan Review Required
0.6913863674607725,Loan Review Required
0.3192142821911158,Loan Approved
0.05303035758752435,Loan Approved
0.8848701904854968,Loan Rejected
0.9688849824534806,Loan Rejected
-0.23167522601628115,Loan Approved
0.21449949949483454,Loan Approved
0.5045379847605793,Loan Review Required
0.6146773756253212,Loan Review Required
0.06834928302872892,Loan Approved
0.4172595588686024,Loan Review Required
0.1962402617679632,Loan Approved
-0.1084623131867381,Loan Approved
0.6405862016869206,Loan Review Required
-0.11132558409815302,Loan Approved
-0.005685612822891331,Loan Approved
0.8045472446825699,Loan Rejected
0.17908870090834605,Loan Approved
0.4533418077780729,Loan Review Required
0.4804484695387856,Loan Review Required
0.5835384784383629,Loan Review Required
-0.04047774470036021,Loan Approved
0.15857207172695062,Loan Approved
-0.1964459627974548,Loan Approved
0.2572938896145615,Loan Approved
0.2278485461266672,Loan Approved
0.7875147557760387,Loan Rejected
0.5796877138606702,Loan Review Required
0.1297530549537568,Loan Approved
-0.1678820294638783,Loan Approved
0.7106874952802955,Loan Rejected
0.2339404227011445,Loan Approved
0.5728376205891779,Loan Review Required
0.16829031188251325,Loan Approved
0.23405890271183286,Loan Approved
-0.021714882301969628,Loan Approved
0.15265075125448166,Loan Approved
-0.07931712350273201,Loan Approved
0.7575643057889019,Loan Rejected
0.08513625415895246,Loan Approved
1.1155568410242984,Loan Rejected
-0.019849291907219558,Loan Approved
0.18907405347187464,Loan Approved
-0.04465662583889144,Loan Approved
0.3181337892256895,Loan Approved
0.26553105491614365,Loan Approved
0.562919483094884,Loan Review Required
0.07462216476105513,Loan Approved
1.041335262358471,Loan Rejected
0.3974874357906992,Loan Approved
0.8647355063522446,Loan Rejected
-0.09848829210566268,Loan Approved
0.34089652715474383,Loan Approved
0.6565400030454909,Loan Review Required
0.0983043090760242,Loan Approved
-0.21547566410624006,Loan Approved
0.15299145802139089,Loan Approved
0.26203708513257257,Loan Approved
1.1326260523113745,Loan Rejected
0.7861401849683518,Loan Rejected
0.6553275521961337,Loan Review Required
0.06255690249581576,Loan Approved
-0.08176288695748972,Loan Approved
-0.10644728183134557,Loan Approved
0.3269836090627002,Loan Approved
-0.1915221365395016,Loan Approved
0.6604431314221253,Loan Review Required
-0.1573165134024013,Loan Approved
-0.20949645415227056,Loan Approved
-0.08037382824740691,Loan Approved
0.632884889948949,Loan Review Required
0.7460616239187956,Loan Rejected
0.04802514138617836,Loan Approved
0.44595170846493626,Loan Review Required
-0.15051129766269322,Loan Approved
-0.09763140017149456,Loan Approved
0.9221281173200944,Loan Rejected
0.06486166059767848,Loan Approved
-0.25606510147096595,Loan Approved
1.1318976163364325,Loan Rejected
-0.19531464482554986,Loan Approved
0.33939366750012445,Loan Approved
-0.25024881577331315,Loan Approved
0.9703072727398988,Loan Rejected
-0.2566351870006618,Loan Approved
0.6919876215202467,Loan Review Required
0.5830204714968044,Loan Review Required
0.048522108506489775,Loan Approved
1.0441724916972432,Loan Rejected
0.7739875152834197,Loan Rejected
0.4029882905997633,Loan Review Required
0.12220134029685055,Loan Approved
0.8734775306874973,Loan Rejected
0.018525957752955347,Loan Approved
0.5865378070789973,Loan Review Required
0.09890136518967607,Loan Approved
0.042300560013914745,Loan Approved
-0.17374164479502247,Loan Approved
-0.014811059225809125,Loan Approved
-0.31292079484639496,Loan Approved
-0.07458272166239173,Loan Approved
0.11452370255788966,Loan Approved
0.18689590139180048,Loan Approved
0.049492334186349914,Loan Approved
0.06653384283537764,Loan Approved
0.8864569408283163,Loan Rejected
-0.17558152051563014,Loan Approved
0.19692580796384732,Loan Approved
0.27541286855170083,Loan Approved
0.4726137627076938,Loan Review Required
0.3896646799262789,Loan Approved
0.028893387426449906,Loan Approved
0.4544704761461519,Loan Review Required
0.20190196651197934,Loan Approved
0.20687261826025827,Loan Approved
-0.1392492537809976,Loan Approved
0.4865230134935054,Loan Review Required
0.4831270328409787,Loan Review Required
0.34844667151063724,Loan Approved
0.8967009666624133,Loan Rejected
0.1670679317447425,Loan Approved
-0.2357253347213271,Loan Approved
0.03982656312301712,Loan Approved
0.7291751408005083,Loan Rejected
0.8725393470727327,Loan Rejected
0.24005823087238204,Loan Approved
-0.14010733470944126,Loan Approved
0.3559804391158547,Loan Approved
0.2402219578589027,Loan Approved
0.6858345634876224,Loan Review Required
0.2087924756161488,Loan Approved
0.16079041916164452,Loan Approved
-0.1147767338598676,Loan Approved
0.6249911312678578,Loan Review Required
-0.4046497367539396,Loan Approved
-0.0918384598135648,Loan Approved
1.0832164206633024,Loan Rejected
-0.08105424283842008,Loan Approved
0.620923685674045,Loan Review Required
0.6309201204487607,Loan Review Required
0.4888571050310055,Loan Review Required
0.13910218768435262,Loan Approved
1.121674664916692,Loan Rejected
0.03563813372274702,Loan Approved
-0.0370460958278982,Loan Approved
0.15092914348319386,Loan Approved
-0.08274874027401406,Loan Approved
0.09463043194449557,Loan Approved
-0.1404371892426691,Loan Approved
0.4358975921246527,Loan Review Required
0.6377228282979357,Loan Review Required
0.023181539398854603,Loan Approved
-0.09623460769249807,Loan Approved
-0.05638321552087061,Loan Approved
0.1639779545803034,Loan Approved
-0.005746288350300943,Loan Approved
0.20439706079842504,Loan Approved
-0.03292811411098126,Loan Approved
-0.11025890873288892,Loan Approved
0.18509791631365846,Loan Approved
-0.2076320018286339,Loan Approved
0.05881973297341302,Loan Approved
0.6612720027002712,Loan Review Required
-0.2860544263086313,Loan Approved
0.10540779045951287,Loan Approved
0.4176219520417574,Loan Review Required
0.4751839690995539,Loan Review Required
0.21480633701989388,Loan Approved
0.8606851398050335,Loan Rejected
0.0326832872857389,Loan Approved
0.1218102594001974,Loan Approved
0.08631481344874113,Loan Approved
0.4855408025392498,Loan Review Required
0.7992078974169501,Loan Rejected
0.7439739242391372,Loan Rejected
0.006149448365243927,Loan Approved
-0.002972129523104161,Loan Approved
0.5270360528325637,Loan Review Required
0.1682991881426147,Loan Approved
0.1849473843259868,Loan Approved
0.4975750905973173,Loan Review Required
0.09379734124729368,Loan Approved
0.9557812297427626,Loan Rejected
-0.0060750470052028495,Loan Approved
0.1496124370561201,Loan Approved
0.09435954211050684,Loan Approved
0.6319379706603074,Loan Review Required
0.3499036107320425,Loan Approved
0.4788337656759898,Loan Review Required
0.011460431960441018,Loan Approved
0.28961546391368753,Loan Approved
0.1238908871577557,Loan Approved
0.7559228890407497,Loan Rejected
-0.2016108331510873,Loan Approved
0.23250129764642885,Loan Approved
-0.18103068596454933,Loan Approved
0.040536141406348855,Loan Approved
-0.2758822429935965,Loan Approved
-0.1883932365089283,Loan Approved
1.0122160051284002,Loan Rejected
-0.08545198443155341,Loan Approved
0.22455436066324472,Loan Approved
0.4031913015605209,Loan Review Required
-0.193860605468438,Loan Approved
1.081900214393165,Loan Rejected
-0.21202060977336265,Loan Approved
-0.2587198357817614,Loan Approved
0.05055364173428066,Loan Approved
0.6015451404189369,Loan Review Required
0.8347901004796903,Loan Rejected
0.9373867322799452,Loan Rejected
0.04580024787623545,Loan Approved
0.5968669114947802,Loan Review Required
0.3132555530877607,Loan Approved
0.2364263747787432,Loan Approved
-0.2233978297997399,Loan Approved
0.8521159084153744,Loan Rejected
0.4345216848593333,Loan Review Required
0.2879738647887006,Loan Approved
0.14205376757531687,Loan Approved
-0.1798711105831049,Loan Approved
0.2725831625139166,Loan Approved
0.3531980715388605,Loan Approved
-0.1742696105329297,Loan Approved
0.021976407309595256,Loan Approved
0.863194687051948,Loan Rejected
0.16486226106902468,Loan Approved
0.9944837584231734,Loan Rejected
-0.03760408325196125,Loan Approved
-0.27810450464586706,Loan Approved
0.6767714216584235,Loan Review Required
0.02407821204216889,Loan Approved
0.3313103853359319,Loan Approved
0.16924847149838074,Loan Approved
0.9949841826777576,Loan Rejected
0.6482372814957329,Loan Review Required
0.7895409162944229,Loan Rejected
-0.27435337071965005,Loan Approved
0.17303705336280215,Loan Approved
-0.288255366847234,Loan Approved
0.3401993261202675,Loan Approved
0.4983573899847178,Loan Review Required
0.1926273556090334,Loan Approved
0.6898714328372719,Loan Review Required
