revenue,profit,balance,transactions,loan_amount,credit_utilization,profit_ratio,transaction_ratio,risk_score,default
893252,193419,375931,118,245985,0.2753811070323861,0.21653327780595194,0.00013210143150932602,0,0
259069,80189,152917,83,80482,0.3106573512950168,0.3095263828308951,0.000320376732157332,0,0
506343,106979,349969,164,183598,0.36259538969554295,0.21127731344698467,0.000323890477619958,0,0
745900,128910,110731,205,154886,0.20764954062268318,0.1728245437397188,0.0002748354004083652,0,0
972550,55694,483584,170,207841,0.21370704466912274,0.05726589145453555,0.00017479803115723493,0,0
791385,154250,405117,245,142869,0.18053010793721394,0.1949112064150743,0.0003095834396868279,0,0
237220,3856,348434,225,104413,0.4401507455073539,0.016254884685588545,0.0009484826385522361,0,0
697997,47929,56362,272,143386,0.20542465737724178,0.06866638586356981,0.0003896859303321786,0,0
728253,56179,456247,281,100951,0.13862059116736744,0.07714204110104442,0.00038585438596973033,0,0
577245,8659,281321,289,50594,0.08764720760299768,0.01500053703273821,0.0005006531011042087,0,0
982323,-34758,201065,288,235437,0.2396734682243333,-0.03538343764379166,0.0002931822901608838,1,1
187671,166144,133868,214,209117,1.114268511019225,0.8852892280148343,0.0011402873097745001,1,1
418546,87423,175516,204,249919,0.5971109576702258,0.20887259973192976,0.00048740045920768753,1,0
227420,47208,419189,292,242634,1.0668935586423418,0.20757977495481947,0.001283962342967448,1,0
240932,-2420,373116,81,59863,0.2484632657211756,-0.010044286170844177,0.000336193049519991,1,1
531254,53130,94559,166,283122,0.5329305135951662,0.10000847050851286,0.00031246764736331896,1,0
473874,197285,358617,104,143538,0.3029026642046953,0.41632286995515694,0.0002194671590609338,0,0
779428,68303,220593,151,252827,0.3243746383570537,0.08763209990903598,0.00019373156503029782,0,0
685168,122209,143481,270,157726,0.23020014040331654,0.1783632943113305,0.00039406336246969727,0,0
193331,27338,298589,167,280405,1.4503806922806364,0.14140442347878263,0.0008637990606831771,1,1
470086,-9691,129469,183,223740,0.475954450984605,-0.020615332906461996,0.0003892896421300738,1,1
443518,-31398,115842,102,292520,0.6595433341074453,-0.0707929085337945,0.00022997887350936487,2,1
295436,24916,290526,31,88114,0.2982497114444027,0.08433608518905893,0.00010492930810968159,1,0
115113,86837,288421,87,184674,1.6042705491947113,0.7543565508973713,0.0007557725385270254,1,1
664921,83895,166883,56,77412,0.11642267814871518,0.12617269394004108,8.422040479935993e-05,0,0
308544,199458,231068,293,287256,0.9310019608160884,0.6464470336579753,0.0009496183700918829,1,0
724064,149909,91016,263,207762,0.2869383273601127,0.20703804216472277,0.00036322705834420944,0,0
333010,-31220,137678,27,289713,0.8699802709219816,-0.09375065688520799,8.107840281552261e-05,3,1
445260,52627,457245,66,280521,0.6300147553906585,0.11819359881058525,0.00014822766871565218,1,0
629565,33295,154600,295,104039,0.1652551122519323,0.052885638678073464,0.00046857676558136876,0,0
907881,196727,54343,291,251709,0.27724858516855716,0.21668785150493125,0.00032052623578835137,0,0
482817,-31548,369596,208,219247,0.4540986458665584,-0.0653413915802642,0.00043080415394620747,1,1
266540,-42826,220708,234,54318,0.20378853534728242,-0.16067321725363076,0.0008779137168390604,1,1
913448,137791,220854,160,73146,0.08007672021098058,0.15084695478346355,0.00017516029904242054,0,0
477731,71015,325875,296,209482,0.43849271139467316,0.14865028928353136,0.0006195942494955331,0,0
553439,59907,372341,247,66768,0.12064180398959237,0.10824479618386817,0.0004462995085284764,0,0
230457,108105,259221,83,224556,0.9743901274852684,0.4690876428676809,0.00036015239219293755,1,0
861086,199466,117860,260,249517,0.2897697909735021,0.23164442152767376,0.0003019439383012402,0,0
206716,1264,170191,101,91892,0.4445304450045231,0.006114639821591838,0.0004885906819468162,0,0
857339,-30552,213686,110,139516,0.16273123848181584,-0.03563580376513402,0.00012830382345393893,1,1
837837,-38252,395181,180,150213,0.17928644917036468,-0.04565560406665728,0.00021483866809574167,1,1
783270,9016,487684,36,99672,0.1272509769926373,0.011510703192126352,4.59611041389251e-05,1,0
369036,90595,348449,221,290551,0.7873221384305639,0.24549028959155858,0.0005988559412741811,1,0
892960,90868,188553,200,195146,0.2185380996482489,0.10176032323920081,0.0002239739473504442,0,0
769761,152459,226687,224,163814,0.21281123256279214,0.19805991981937274,0.00029099903606569303,0,0
761150,-21180,118044,142,272712,0.3582889597464892,-0.02782627888552994,0.00018655956571035181,1,1
255321,70116,183720,205,79822,0.3126326756017891,0.27461793343307667,0.000802907700864007,0,0
279662,98837,284451,241,241499,0.8635357555343396,0.353414645484029,0.0008617514651562773,1,0
112230,-36180,131057,193,286990,2.55713662000695,-0.322370824460265,0.0017196674715542052,2,1
279176,64257,366931,292,288847,1.0346375238647882,0.23016580878797321,0.0010459314341797498,1,0
931486,198872,226498,78,237364,0.2548226652653231,0.2134994905994394,8.373707845627475e-05,0,0
542879,93172,149929,84,91266,0.16811450044208665,0.1716254052460949,0.00015473032714412026,0,0
913945,124164,42284,255,109750,0.12008368109275602,0.13585485356902924,0.00027900991962326,0,0
430200,102060,215048,219,248279,0.5771232516893267,0.23723794226419742,0.0005090643675863143,1,0
235410,6353,249712,50,76034,0.32298405766935273,0.026986844285101376,0.00021239449303558458,0,0
932539,22985,290963,30,166662,0.17871833915971433,0.024647736290132328,3.2170201814399385e-05,1,0
915281,159320,53938,213,166732,0.1821646224879327,0.17406657183250626,0.0002327151631956053,0,0
989926,163997,120369,20,213334,0.2155047796453678,0.1656657511109405,2.0203509955784617e-05,1,0
608767,-37723,268133,77,241006,0.39589137405382674,-0.061966134882254,0.00012648496635828428,1,1
818203,-11654,410457,112,194266,0.2374297852369336,-0.014243391623604872,0.00013688517777962465,1,1
834711,-39409,421624,30,165630,0.19842772117808297,-0.04721269132347444,3.5940539970672516e-05,2,1
984777,-26759,425827,74,295123,0.2996848020569103,-0.027172621646706162,7.51438395252534e-05,1,1
333209,120333,427670,60,52332,0.15705411002070765,0.3611326190690555,0.00018006662465112092,0,0
200118,64884,361661,101,143397,0.7165586476046752,0.3242270848844937,0.0005046997036763126,1,0
505728,-17325,427672,75,187810,0.37136490096474595,-0.0342574778191482,0.00014830076977986233,1,1
223228,-44903,296423,70,260401,1.1665195830290866,-0.20115218004829122,0.00031357932885064217,2,1
462412,-5938,133277,265,194668,0.42098297409458646,-0.01284133447805317,0.0005730807741131846,1,1
472712,186099,341206,22,237234,0.5018563060461633,0.39368284773213347,4.653986668443643e-05,2,0
680392,113807,476166,124,147555,0.2168673105102492,0.16726656505872342,0.00018224761277673345,0,0
256415,131118,35214,210,272631,1.0632370834893299,0.5113487457880943,0.0008189816548109322,1,0
901205,-43067,69760,180,134398,0.14913127520233999,-0.047788186052911324,0.00019973235863942316,1,1
143985,127065,308986,216,182717,1.2689914297223341,0.8824816301584877,0.0015001458475129527,1,1
900055,82662,109945,112,273117,0.3034444523451874,0.09184095211853485,0.00012443670171633764,0,0
422746,-37970,134480,278,166199,0.39314057817086817,-0.08981731390169534,0.0006576037204285305,1,1
501862,31010,248466,267,151314,0.30150459388319123,0.06178977131209115,0.0005320177020421908,0,0
521987,-35747,187008,35,127050,0.24339639991723946,-0.06848241722031924,6.705134983945991e-05,2,1
805492,62065,226849,188,219578,0.2726007550655313,0.07705219039768192,0.0002333974348628728,0,0
879122,184660,289115,286,272590,0.3100703769552156,0.21005024325378815,0.00032532421515533093,0,0
767958,169731,307782,283,253811,0.33050071683514354,0.22101570526551548,0.00036850925635352927,0,0
800545,152809,478535,213,72921,0.09108908170173856,0.19088097373542556,0.0002660684083113275,0,0
401995,-37480,391444,272,87647,0.21802953263216548,-0.09323475855481149,0.0006766236479964975,1,1
855113,-36774,201173,188,77422,0.09053997478698747,-0.04300479234347701,0.0002198537271053918,1,1
804497,182617,278843,146,230017,0.28591370022051016,0.2269949707768074,0.00018147963077596216,0,0
711962,58404,262798,127,211468,0.2970210530603416,0.08203235280485081,0.00017838005626696893,0,0
297330,142890,370610,201,244207,0.8213304364496133,0.4805755202114815,0.0006760142736546139,1,0
390775,-23213,228527,192,79479,0.20338761848219952,-0.05940231744017033,0.0004913300714475813,1,1
416098,47612,290516,89,242750,0.5833948170988155,0.11442469220065417,0.000213891405651059,1,0
281222,129782,20276,273,269979,0.9600174950128546,0.4614914142868827,0.0009707598596131895,1,0
931712,25920,145263,24,279192,0.2996545073429264,0.027819725602197243,2.575900518721967e-05,1,0
430569,32509,244076,298,266283,0.6184429941705182,0.07550224121513342,0.0006921058132243306,1,0
692528,-32048,235198,26,54083,0.0780949245446761,-0.046276762417169534,3.754355413275112e-05,2,1
452060,133043,402354,237,209717,0.46391305598138305,0.29430320244391794,0.0005242655305368081,0,0
757473,109497,85388,136,89718,0.11844366935366758,0.14455545668894246,0.00017954411636571024,0,0
835260,38744,199552,172,299627,0.3587226028750295,0.04638550105895044,0.00020592365739571225,0,0
985432,13091,221516,103,207382,0.2104475900441735,0.01328451553783971,0.00010452258042911086,0,0
508576,-46239,417460,238,187701,0.36907095680693386,-0.09091838600644543,0.00046797240142593946,1,1
424465,196421,50934,298,105951,0.24961009833532014,0.4627484886893179,0.0007020585865534578,0,0
384333,161760,167984,274,115293,0.299981266294421,0.42088391867490255,0.0007129215734231163,0,0
941290,106883,200287,34,116754,0.12403603136543322,0.11354936996104287,3.612060457393091e-05,1,0
721150,181458,423225,235,219479,0.3043454144832358,0.25162275307113213,0.00032586795275885356,0,0
825529,140470,371612,266,97588,0.11821254224558768,0.17015735345777863,0.0003222172422564898,0,0
115390,107055,367521,36,235892,2.044284216273366,0.9277586640205908,0.0003119827369552218,2,1
359592,5657,24766,220,83784,0.2329967491024575,0.015731674420803518,0.0006118027881521609,0,0
905798,141607,483430,272,51639,0.05700933650843068,0.1563338003243545,0.00030028737059767125,0,0
545586,74685,270727,130,287228,0.5264568254008984,0.1368892587250063,0.00023827547210619022,1,0
907963,171826,454486,166,97762,0.10767166980188642,0.18924318585318362,0.00018282663189289443,0,0
400389,-36018,27708,24,145100,0.362396663253328,-0.08995729164065036,5.9941556981942604e-05,2,1
450189,199165,431326,67,178970,0.39754325951265024,0.4424020968924232,0.00014882605122281705,0,0
595678,78920,416118,254,109927,0.18454066703711228,0.13248746388575056,0.000426404153915112,0,0
222161,75660,62687,101,250145,1.1259576345189546,0.3405622923812353,0.00045462320288798265,1,0
904794,75733,125680,140,80763,0.08926110334385137,0.08370183301189772,0.00015473118220149314,0,0
889304,-17496,472302,143,205031,0.23055194786940364,-0.019673790206959366,0.0001607997256284402,1,1
987991,193597,472116,103,184205,0.18644381735884502,0.1959499672062122,0.00010425185629033434,0,0
937429,63514,453101,251,139251,0.14854549139669096,0.06775332558164343,0.00026775332558164343,0,0
449093,89940,63237,292,175861,0.3915906246799111,0.20026987668505924,0.0006501979541031499,0,0
130205,-32113,388519,87,68543,0.5264196734405481,-0.24663225965009292,0.0006681719736417676,2,1
384729,172904,433262,47,255623,0.6644218023029137,0.44941647389078054,0.00012216359524861592,2,0
909480,142931,315357,147,107867,0.11860280753528661,0.15715666407544523,0.00016163064429053494,0,0
627804,87764,381149,83,255039,0.40623919847723416,0.1397950000398213,0.0001322066565255135,0,0
346355,36945,34722,172,194682,0.5620864082042754,0.10666770605966115,0.0004965988751458037,1,0
447243,53578,338356,73,259781,0.5808484853905251,0.11979590559068427,0.0001632218654694082,1,0
565128,161305,422865,94,208670,0.3692431285600279,0.2854304061550549,0.00016633370434007103,0,0
390812,120308,288994,275,57902,0.14815781460698596,0.3078403226095345,0.0007036613418693851,0,0
652446,154772,494181,218,232685,0.35663433198405387,0.23721773569347396,0.0003341267566560962,0,0
778431,-41607,98670,67,188383,0.24200315506042916,-0.053449755405738715,8.607045959056154e-05,1,1
656839,11075,431327,158,248245,0.3779383106997138,0.016861031605870533,0.00024054564277449606,0,0
618973,36070,200922,229,91591,0.1479722896276742,0.058273853182847744,0.00036996707454594214,0,0
183261,29100,303052,67,131459,0.7173281967892962,0.15878905610546648,0.0003655967958442012,1,1
780477,-17499,137365,229,121189,0.15527535689667102,-0.022420875412247368,0.0002934099359623205,1,1
387999,180455,173339,238,228953,0.5900850515463918,0.465090206185567,0.0006134020618556701,1,0
734781,2838,58538,135,111783,0.15213083608471628,0.003862370063501828,0.00018372796285156685,0,0
562139,173214,286465,300,263763,0.46921229586935637,0.3081332052513609,0.0005336748852598997,0,0
447564,52541,316054,295,167529,0.3743121110900093,0.11739300436808062,0.0006591221386837666,0,0
129494,139978,317583,279,73351,0.5664388586431909,1.0809529325456582,0.002154523340669524,1,1
538491,-23053,419852,128,120719,0.22417974640291777,-0.042810292446313035,0.00023770083863827133,1,1
176835,146437,144186,138,239132,1.3522812097084305,0.828094958040218,0.000780384084688638,1,1
887608,33227,294954,52,210671,0.23734662447091004,0.03743427567769141,5.8584354146927306e-05,0,0
488257,53016,21665,289,140114,0.2869671362271586,0.10858193823757112,0.0005919001839191575,0,0
600067,129577,45726,36,160988,0.26828292793483405,0.2159371937847044,5.9993200770579333e-05,1,0
189386,100208,127965,174,248127,1.3101585642097926,0.5291176268698485,0.0009187536631342173,1,1
100682,184207,279608,25,269042,2.672169085148436,1.8295740095150124,0.0002483040831123427,2,1
494129,181693,458033,232,84004,0.17000384514196668,0.36770283123874287,0.00046951207172201646,0,0
991179,-5086,489113,165,84442,0.08519340583950442,-0.005131257692850945,0.00016646824996468856,1,1
177749,196881,454142,79,188514,1.0605569620253164,1.1076286919831224,0.00044444444444444447,1,1
195450,178397,381065,263,204704,1.047341788990591,0.9127453939862165,0.0013456058040122588,1,1
910564,27095,372478,260,114112,0.12531999363032842,0.029756250240235458,0.0002855370017516597,0,0
707570,34562,132713,116,254831,0.3601490168477792,0.0488459815340086,0.00016394114512889872,0,0
640975,65979,423270,36,97063,0.15143000673972193,0.10293521130276329,5.6164349367214994e-05,1,0
907996,155739,430723,43,276983,0.30504836469724017,0.17151928916064701,4.7356984659640945e-05,1,0
946367,170806,99098,274,229219,0.24220916176371138,0.18048581524311896,0.0002895279637519443,0,0
308305,80022,360127,56,185503,0.6016846898860223,0.2595538199061971,0.00018163772356035885,1,0
484316,-31640,206824,233,205999,0.4253391890022444,-0.06532911295700956,0.0004810898646960565,1,1
688474,132496,381887,50,230487,0.33477904063328373,0.19244852754275754,7.262427829623443e-05,0,0
287396,152774,113087,179,281713,0.9802224797057728,0.5315782697801299,0.0006228318319258726,1,0
608942,145357,278637,280,181208,0.29757793422372864,0.23870378672552275,0.00045981315164145086,0,0
962742,-43877,373532,47,64994,0.06750918988764396,-0.045574987301907156,4.881884365817254e-05,2,1
772576,183745,172250,232,275793,0.3569780099588779,0.2378338987570171,0.0003002936924086531,0,0
542711,64106,273439,40,298539,0.550087339141202,0.11812158198086646,7.370391662612951e-05,2,0
872117,55272,109396,179,200734,0.23016839464384406,0.06337674489002634,0.00020524745504622082,0,0
302541,127306,310364,50,154437,0.5104646627575675,0.420787857553662,0.00016526631013214695,1,0
808695,25705,478467,119,212577,0.2628639191983143,0.031785739016886444,0.00014715047434388202,0,0
799065,-25489,364587,47,196882,0.24639016051239823,-0.03189849148881319,5.881867079815685e-05,2,1
219100,155064,159477,245,157674,0.7196407136434795,0.7077283992314047,0.001118205758987864,1,0
492246,11618,176203,31,159654,0.3243371721920093,0.023601972180632893,6.297651382334478e-05,1,0
587679,151427,297972,178,232048,0.39485434249931933,0.25766913966784644,0.00030288592431255106,0,0
598151,79642,479235,206,170765,0.28548763524990306,0.13314675868341158,0.00034439406705987776,0,0
797848,37904,168674,65,50909,0.06380781325789717,0.047507736426316255,8.146904990793998e-05,0,0
537747,27997,361009,130,198086,0.36836213244865623,0.05206342004061382,0.00024174892328748782,0,0
881128,10212,211672,89,162105,0.18397419674077234,0.011589676426493736,0.00010100677653328855,0,0
569743,-20590,379352,197,122040,0.2142014659215367,-0.03613903788368109,0.00034576932797888174,1,1
399425,66748,295979,43,116015,0.2904543019232599,0.1671098025666832,0.0001076544841848052,1,0
801138,149219,194928,87,126534,0.15794262918170254,0.18625856436897967,0.00010859538731730698,0,0
781874,-14971,149397,60,199450,0.25509192645883294,-0.019147561950439648,7.673860911270984e-05,1,1
191465,175018,495695,145,115610,0.6038147765138459,0.9140944084067145,0.000757314614605204,1,1
752138,126153,107487,151,271606,0.3611114434964814,0.1677256464563066,0.00020076076363544505,0,0
352914,87005,111023,187,252413,0.7152232123882521,0.24653245115679412,0.000529872632220223,1,0
370661,175462,390956,69,93220,0.25149597207159086,0.4733746647889452,0.0001861534227948913,0,0
657232,133053,298331,155,233437,0.3551814957556909,0.20244418646050943,0.00023583721450383654,0,0
984195,150473,238424,218,182259,0.18518567439818898,0.1528892618949884,0.0002215005954098574,0,0
740597,146490,155755,276,233240,0.3149346879143611,0.19779961598600052,0.0003726718138585305,0,0
693179,138927,312932,101,182927,0.2638953807091953,0.20041980437981477,0.0001457053002106235,0,0
225647,102227,405500,249,69673,0.3087685244274268,0.453037474296249,0.0011034886194426718,0,0
851513,155132,360248,22,88928,0.10443515902263498,0.1821837339139462,2.583633387119883e-05,1,0
251060,-29076,200772,257,234519,0.9341116302412561,-0.11581249178486504,0.001023655605609792,2,1
633827,-2098,346889,136,176898,0.2790946439728128,-0.003310046258606436,0.000214569252226156,1,1
424977,43817,207942,86,243167,0.5721872661643661,0.10310416068596492,0.00020236341645920496,1,0
717614,70006,39633,177,193522,0.269673850184291,0.09755370219407343,0.0002466503626596434,0,0
778895,95871,236656,223,272159,0.34941635340276495,0.12308575214149257,0.00028630266428380683,0,0
422968,-2936,115001,103,192485,0.45508063238677066,-0.006941407053472004,0.00024351666434183118,1,1
971930,-14303,380204,292,242762,0.24977287482341853,-0.01471606523508356,0.00030043284965702296,1,1
860973,-27237,403967,298,204419,0.23742761105445692,-0.03163510164069995,0.00034611962730581876,1,1
645282,40853,184632,205,275142,0.426389661590341,0.0633102065295382,0.0003176900677687154,0,0
973243,119471,344913,152,137869,0.14165923447768494,0.1227554446777992,0.00015617871777272709,0,0
578783,157548,84980,101,234815,0.40570402775474096,0.27220517498756014,0.00017450378725051142,0,0
174233,-27100,241562,48,185189,1.0628752137929451,-0.15553795470459267,0.00027549158028857744,3,1
554549,-12872,486599,45,117354,0.2116202326210441,-0.023211613019565414,8.114687584527995e-05,2,1
123952,36397,98733,46,189739,1.530733423152324,0.29363549087154,0.00037110840399183563,2,1
892691,-17642,121306,91,134586,0.15076420534742105,-0.01976269530812419,0.00010193885461054876,1,1
837952,197172,352757,176,114958,0.13718907862374144,0.23530197994398253,0.00021003564639066868,0,0
514189,8729,282434,299,167412,0.3255839281199557,0.01697621501779498,0.0005814971119625041,0,0
965277,187863,149083,134,270615,0.2803492879771423,0.19462061706575723,0.00013882011192630517,0,0
290802,190872,385580,285,259612,0.8927418217831316,0.6563618669683601,0.0009800449101281623,1,0
279758,69957,475676,48,50256,0.17964033328686477,0.2500616602146848,0.00017157624955765498,1,0
362547,113152,83034,210,233883,0.6451090614208326,0.31210212165009876,0.000579233646303386,1,0
408929,-43562,487310,184,226852,0.5547453109334116,-0.10652678942606314,0.00044995475998337123,2,1
614283,-33737,400982,97,81596,0.1328310683657722,-0.054920850941909606,0.0001579074174160486,1,1
809685,-14883,279482,276,255954,0.3161151359909891,-0.018381199625533848,0.00034087288158619514,1,1
814311,95368,405434,171,183289,0.22508448850072207,0.1171148159427836,0.0002099932212714537,0,0
652888,26680,154387,55,131759,0.20180918961722435,0.04086452674191172,8.42409659222318e-05,0,0
563320,-5979,315511,31,92560,0.164311289655454,-0.010613841841507772,5.503079061494246e-05,2,1
700154,-42229,336563,257,173156,0.24731095257478702,-0.06031378766130357,0.00036706157922174377,1,1
521240,42948,250104,83,145980,0.28006238956643853,0.08239566726331965,0.00015923536329644062,0,0
688898,-49875,192211,55,227520,0.33026612028758934,-0.07239813093065892,7.98375378683958e-05,1,1
198667,169798,486737,220,224319,1.129114905269092,0.8546821833410514,0.0011073751182877967,1,1
758306,20249,282345,130,192110,0.2533406654560752,0.0267029052877001,0.00017143452453953346,0,0
481835,-23321,37220,81,51784,0.1074722519695498,-0.048400285574344795,0.0001681069907603417,1,1
404640,46808,120501,170,294745,0.7284111100951214,0.11567784777123426,0.00042012549395637123,1,0
157067,-3268,199374,24,173984,1.1076985764127638,-0.020806274989176664,0.00015280006112002446,3,1
751045,15886,169891,53,121767,0.16212988285670918,0.02115183357610586,7.05682474841754e-05,0,0
481679,-8019,24301,300,121302,0.25183109118086694,-0.01664798206278027,0.000622820129546587,1,1
986053,108629,433328,168,245192,0.24865980970616214,0.11016536619698312,0.00017037606459686792,0,0
123410,174225,334013,295,160254,1.2985390281255318,1.4117461166346599,0.0023903865943878584,1,1
746820,-37072,404909,275,240799,0.32243201516829334,-0.049639739643100554,0.0003682274601276611,1,1
224491,115761,432789,71,297046,1.3231919177520803,0.5156575735438234,0.00031626962208007413,1,0
725255,184040,347847,73,219297,0.3023718521460009,0.2537586727996735,0.00010065411385772747,0,0
617395,57103,46947,253,174248,0.28223052951428257,0.09249007120227536,0.0004097856157150354,0,0
974808,123108,183478,150,119898,0.122996402372157,0.12628935514546952,0.00015387629781834185,0,0
370719,-21694,423818,51,198628,0.535789814415192,-0.05851855848079413,0.00013757013379369875,2,1
790541,89514,293682,278,134811,0.17052983902183566,0.11323117557321433,0.0003516574704443281,0,0
989505,174192,118279,156,165593,0.16734916210715245,0.17603935701248907,0.0001576544255416339,0,0
589412,14227,91659,281,227366,0.3857498901449408,0.02413757416276872,0.000476745507818796,0,0
161096,128206,420580,138,230539,1.4310570649981067,0.7958310831362471,0.0008566267528259372,1,1
349370,194693,414452,249,77071,0.22059930560922345,0.5572672030592122,0.0007127094120576694,0,0
901601,93339,101795,53,107285,0.11899374668645367,0.10352572421090458,5.8784252918693616e-05,0,0
137257,12914,185017,203,144871,1.0554648909353188,0.09408559063952557,0.001478966617610631,1,1
514212,-16837,96716,264,61081,0.1187854060476884,-0.032743240641524035,0.0005134059232263673,1,1
516738,105553,214686,116,214614,0.4153237901532495,0.20426753157783717,0.0002244847011740937,0,0
202528,16815,308060,285,268041,1.323469725323287,0.0830251470159829,0.0014072058816268287,1,0
811658,80985,106624,107,84996,0.10471885360724147,0.09977712315147125,0.0001318287606002028,0,0
844567,190775,219871,129,233043,0.2759316005342376,0.22588471265783217,0.00015274080950260962,0,0
552972,90325,456200,102,201615,0.3646018883381286,0.16334432241718855,0.00018445746899034852,0,0
614423,108305,377414,64,278879,0.4538868924390974,0.1762707836933453,0.0001041625978151895,0,0
658969,128128,452189,278,103686,0.15734555442584638,0.19443677253896233,0.0004218704948631956,0,0
387434,82437,70368,193,118540,0.30596099990966225,0.21277633667582949,0.0004981480764515338,0,0
688095,145102,276589,184,265254,0.3854898153745989,0.21087464539831652,0.0002674045482025764,0,0
159906,192060,215065,20,108194,0.676605777107944,1.2010731237531815,0.00012507269850600661,2,1
574109,13082,432979,140,79853,0.13909006984724182,0.022786574001497972,0.00024385570709445925,0,0
558548,111771,468044,252,205066,0.3671405731636795,0.20010956961698972,0.0004511690111342067,0,0
214114,49268,199800,288,288937,1.3494477266889289,0.2301006468486561,0.0013450715736870373,1,0
811143,34433,285527,117,180197,0.22215167713747497,0.04244992257848175,0.00014424072667738405,0,0
251805,186017,441076,272,53394,0.21204419275156272,0.7387314043350833,0.0010801966593329785,0,0
810265,90164,94272,46,104083,0.12845534676266807,0.11127703741734196,5.677147998311666e-05,1,0
308289,67877,472178,277,104216,0.3380453469136203,0.22017256479288982,0.0008985046547082293,0,0
835298,-913,197242,192,166894,0.19980150820245204,-0.0010930217802248058,0.0002298578113944827,1,1
620378,191949,47657,271,260235,0.4194774484629557,0.3094060243818698,0.0004368297443981824,0,0
566005,-33846,407990,260,197280,0.3485475418988491,-0.0597979526718798,0.00045935908806620424,1,1
887447,39554,202041,260,251470,0.28336308155520096,0.04457049877851998,0.0002929749123328916,0,0
680263,187100,393510,129,175560,0.25807627626921315,0.27504027848011947,0.00018963226041654417,0,0
413457,83069,421325,181,51235,0.12391826981216955,0.20091278920712624,0.0004377711883673795,0,0
842511,-11474,298120,194,102157,0.12125287236264884,-0.013618797120990562,0.00023026378259300757,1,1
899847,168942,411568,106,143869,0.15988144664432216,0.1877450413847672,0.00011779767249579929,0,0
298644,168141,62337,131,94793,0.31741030320279934,0.5630129417870716,0.0004386478929833079,0,0
787813,68772,400484,119,58568,0.07434242092676697,0.0872947167732485,0.00015105088256872815,0,0
427894,32494,169948,142,246192,0.5753561037170334,0.07593919068930462,0.0003318571144790194,1,0
627945,194110,327889,187,245671,0.39122950062585,0.3091189369786574,0.0002977963073257892,0,0
272853,165472,316198,78,112978,0.41406026666275736,0.6064488700916973,0.00028586716705637446,0,0
165626,24059,370942,68,148548,0.8968827546233404,0.14526013270783145,0.000410561080017147,1,1
645796,-22866,337226,235,146561,0.2269459288290283,-0.035407411307268384,0.0003638914395700197,1,1
375438,85193,294940,184,200837,0.5349390979626517,0.22691569069808942,0.0004900929312085319,1,0
544225,-613,302587,122,162453,0.2985028278693043,-0.0011263702946937486,0.00022417157577917998,1,1
568107,33104,369870,22,272491,0.4796464756701191,0.05827061051771846,3.872503115604779e-05,1,0
380643,173164,383892,258,252089,0.662269732348336,0.4549237607843549,0.0006777986780298652,1,0
849361,49024,488908,206,143617,0.16908809200317415,0.05771861703254914,0.00024253498508292106,0,0
353533,57622,60235,146,103649,0.29317972245950885,0.16298856687051316,0.00041297300966809414,0,0
980693,130570,91603,161,273574,0.27895959392022385,0.13314040873095992,0.0001641694555080382,0,0
954908,36621,480372,45,224417,0.23501401704246164,0.03835025117576649,4.7124909284549624e-05,1,0
561457,101032,186633,250,280074,0.49883339448364794,0.1799457840123393,0.000445269281050408,0,0
961308,156594,323569,298,176549,0.18365478737846,0.16289663365265486,0.00030999397696266235,0,0
716428,28964,492789,299,298905,0.4172151043578638,0.04042829087041423,0.00041734770647196024,0,0
340298,74551,79449,219,55408,0.16282151872324044,0.2190749899353216,0.0006435517001225393,0,0
758475,102512,230853,190,125258,0.16514431570675933,0.13515523233431248,0.00025050232307943825,0,0
354276,-9942,404454,243,268257,0.7571956406992268,-0.028062787028229324,0.0006859039677992079,2,1
124950,172692,72890,199,192437,1.5400997190898833,1.3820777744875992,0.0015926243087290217,1,1
817918,173224,68849,152,117465,0.14361446549108164,0.21178625267294193,0.0001858374729037961,0,0
502907,113480,459254,274,99722,0.1982907410500529,0.22564763336435292,0.0005448312613837919,0,0
449222,20100,427076,90,285135,0.6347292992567166,0.04474392450965334,0.0002003459306402388,1,0
384691,97588,38651,106,57841,0.15035664895552805,0.253678267289156,0.0002755451114138064,0,0
347443,109732,125391,217,81107,0.2334390578049988,0.3158264353392201,0.000624561080346761,0,0
520166,199417,217227,282,130440,0.25076561950296733,0.38337110966285826,0.0005421335840220544,0,0
682862,105828,463815,41,265304,0.38851716962260363,0.15497691337793965,6.0041326005362716e-05,1,0
731898,123526,224166,258,269500,0.3682202052468988,0.16877465333331512,0.00035250765474471207,0,0
915706,198876,288989,254,138276,0.15100463357820787,0.21718300722829464,0.0002773813020977234,0,0
858439,155623,135824,217,51504,0.05999720423093052,0.18128582079120265,0.00025278412003168537,0,0
333401,81648,115442,255,125135,0.37532768249740556,0.24489355192830278,0.0007648424424568539,0,0
229454,-16395,42258,31,160512,0.6995358567039289,-0.07145191867686475,0.00013510274345732279,3,1
109715,17058,340043,57,73432,0.6692916256516825,0.1554741332166685,0.0005195231324510555,1,1
377084,159281,328630,165,253897,0.6733150350716682,0.4224007849689062,0.00043756712677513025,1,0
474415,87701,425995,95,168061,0.3542481703821119,0.18486096590334222,0.00020024619743010355,0,0
311520,65334,423405,172,134534,0.4318617364479441,0.20972582907733348,0.0005521297119616334,0,0
803143,112435,356176,40,191844,0.23886625561543134,0.13999357524927036,4.980426922195771e-05,1,0
